time,seconds_elapsed,y,z,x
1615525879283353600,0.450353515625,-0.05863189697265625,-0.009759664535522461,-0.04656520485877991
1615525879293353500,0.460353515625,-0.013842582702636719,-0.04974222183227539,-0.039633214473724365
1615525879304934700,0.4719345703125,-0.013842582702636719,-0.04974222183227539,-0.039633214473724365
1615525879309718500,0.476718505859375,-0.060828208923339844,0.07684803009033203,0.08665362000465393
1615525879319718700,0.48671875,0.06704235076904297,0.14695405960083008,0.017506003379821777
1615525879331287000,0.498287109375,0.06704235076904297,0.14695405960083008,0.017506003379821777
1615525879335132700,0.502132568359375,0.06555366516113281,0.1504955291748047,0.016567111015319824
1615525879345132500,0.512132568359375,0.058403968811035156,-0.00964808464050293,-0.024473637342453003
1615525879351586000,0.5185859375,0.058403968811035156,-0.00964808464050293,-0.024473637342453003
1615525879354832000,0.521831787109375,0.053572654724121094,0.001069784164428711,-0.01839008927345276
1615525879364831700,0.531831787109375,-0.10379695892333984,-0.01892852783203125,-0.007440239191055298
1615525879372408600,0.53940869140625,-0.10379695892333984,-0.01892852783203125,-0.007440239191055298
1615525879384558300,0.551558349609375,-0.11108684539794922,-0.37059593200683594,0.045777857303619385
1615525879396582400,0.56358251953125,-0.22298717498779297,-0.5065138339996338,-0.02797040343284607
1615525879403373300,0.570373291015625,-0.1724252700805664,-0.23814725875854492,-0.0387779176235199
1615525879416571400,0.5835712890625,-0.046484947204589844,-0.0486142635345459,0.01854264736175537
1615525879423001600,0.590001708984375,0.058437347412109375,-0.030364990234375,0.018835484981536865
1615525879433001700,0.600001708984375,0.06441593170166016,-0.04679608345031738,0.03196486830711365
1615525879438811000,0.605810791015625,-0.0074100494384765625,-0.1425642967224121,-0.12126404047012329
1615525879443518000,0.61051806640625,-0.112701416015625,0.5611586570739746,-0.18797025084495544
1615525879453517800,0.620517822265625,-0.09617233276367188,0.5205268859863281,-0.19144567847251892
1615525879465117400,0.632117431640625,-0.09617233276367188,0.5205268859863281,-0.19144567847251892
1615525879470342700,0.6373427734375,-0.3733711242675781,0.8639769554138184,-0.07642579078674316
1615525879480342500,0.647342529296875,-0.2314586639404297,0.9830598831176758,0.0013207197189331055
1615525879491517000,0.658516845703125,-0.2314586639404297,0.9830598831176758,0.0013207197189331055
1615525879495447000,0.662447021484375,-0.23107337951660156,0.9821453094482422,0.0010741949081420898
1615525879505447200,0.672447265625,-0.2760934829711914,0.6153984069824219,0.1663496494293213
1615525879512964400,0.67996435546875,-0.2760934829711914,0.6153984069824219,0.1663496494293213
1615525879522793700,0.689793701171875,0.08610248565673828,0.03527116775512695,0.288070946931839
1615525879532793900,0.6997939453125,-0.13397979736328125,0.08658695220947266,0.07124194502830505
1615525879538103800,0.705103759765625,-0.13397979736328125,0.08658695220947266,0.07124194502830505
1615525879546236400,0.713236328125,-0.19042110443115234,0.3327178955078125,0.060131967067718506
1615525879556236500,0.723236572265625,-0.08376312255859375,0.4057497978210449,0.134811669588089
1615525879562627000,0.729626953125,-0.08376312255859375,0.4057497978210449,0.134811669588089
1615525879572571400,0.7395712890625,-0.21355628967285156,0.876178503036499,0.08773601055145264
1615525879582571500,0.749571533203125,-0.21025848388671875,1.0396957397460938,0.14541095495224
1615525879588958500,0.75595849609375,-0.21025848388671875,1.0396957397460938,0.14541095495224
1615525879594081800,0.761081787109375,-0.23842906951904297,0.9664914608001709,0.07347366213798523
1615525879604082000,0.77108203125,-0.2647724151611328,0.6366260051727295,-0.009113878011703491
1615525879615704000,0.7827041015625,-0.2647724151611328,0.6366260051727295,-0.009113878011703491
1615525879620682200,0.78768212890625,-0.03475761413574219,-0.005488872528076172,-0.02334141731262207
1615525879630682000,0.79768212890625,-0.045665740966796875,0.021980762481689453,-0.020782798528671265
1615525879639013000,0.80601318359375,-0.07918453216552734,-0.03548026084899902,-0.0016292035579681396
1615525879646515500,0.813515380859375,-0.2019796371459961,0.0009610652923583984,-0.03812223672866821
1615525879656515600,0.823515625,-0.22142410278320312,0.3534884452819824,-0.06720831990242004
1615525879661888300,0.82888818359375,-0.22142410278320312,0.3534884452819824,-0.06720831990242004
1615525879664963800,0.8319638671875,-0.22102737426757812,0.35248327255249023,-0.06722044944763184
1615525879674964000,0.8419638671875,-0.26612281799316406,0.3741190433502197,0.13987857103347778
1615525879682704400,0.849704345703125,-0.26612281799316406,0.3741190433502197,0.13987857103347778
1615525879694866400,0.861866455078125,-0.038214683532714844,0.12241530418395996,0.1831584870815277
1615525879706414800,0.873414794921875,-0.04153919219970703,0.13042759895324707,0.1894596517086029
1615525879710434600,0.8774345703125,-0.29030609130859375,0.33094286918640137,-0.011649370193481445
1615525879720434700,0.8874345703125,-0.17502689361572266,0.27033162117004395,-0.014983654022216797
1615525879731781000,0.898781005859375,-0.17502689361572266,0.27033162117004395,-0.014983654022216797
1615525879735721000,0.902720947265625,-0.17503833770751953,0.2703382968902588,-0.014825522899627686
1615525879745721000,0.91272119140625,-0.3074665069580078,-0.43948912620544434,0.012451916933059692
1615525879753203000,0.920202880859375,-0.3074665069580078,-0.43948912620544434,0.012451916933059692
1615525879762341600,0.929341552734375,-0.2774391174316406,0.31394386291503906,0.1671697497367859
1615525879772341500,0.939341552734375,-0.18600940704345703,0.6120374202728271,0.1653701364994049
1615525879779603200,0.946603271484375,-0.18600940704345703,0.6120374202728271,0.1653701364994049
1615525879785657000,0.952656982421875,0.09155941009521484,0.6318612098693848,0.15350815653800964
1615525879795657200,0.9626572265625,0.2687835693359375,0.806281566619873,0.2436811625957489
1615525879802842000,0.969842041015625,0.2687835693359375,0.806281566619873,0.2436811625957489
1615525879812309200,0.979309326171875,0.08819866180419922,0.1055910587310791,0.07234612107276917
1615525879822309000,0.98930908203125,0.5409536361694336,0.11829876899719238,0.4311738908290863
1615525879830063000,0.99706298828125,0.5409536361694336,0.11829876899719238,0.4311738908290863
1615525879834840800,1.0018408203125,0.5410842895507812,0.11791133880615234,0.4316090941429138
1615525879844840700,1.0118408203125,-0.27837657928466797,-0.377185583114624,-0.1576230674982071
1615525879855056100,1.02205615234375,-0.27837657928466797,-0.377185583114624,-0.1576230674982071
1615525879860647000,1.02764697265625,-0.3399667739868164,1.201256513595581,0.06257569789886475
1615525879870647000,1.03764697265625,-0.14584827423095703,0.7631878852844238,-0.03104877471923828
1615525879881418800,1.048418701171875,-0.14584827423095703,0.7631878852844238,-0.03104877471923828
1615525879886066400,1.05306640625,-0.14533710479736328,0.7618467807769775,-0.031026571989059448
1615525879896066600,1.063066650390625,-0.43039512634277344,0.898432731628418,0.005621209740638733
1615525879902123300,1.069123291015625,-0.43039512634277344,0.898432731628418,0.005621209740638733
1615525879905194800,1.07219482421875,-0.4302644729614258,0.8980989456176758,0.005475223064422607
1615525879915195000,1.08219482421875,-0.1680316925048828,0.20796656608581543,0.1046893447637558
1615525879922947300,1.089947265625,-0.1680316925048828,0.20796656608581543,0.1046893447637558
1615525879935093800,1.10209375,-0.30002403259277344,0.515526294708252,-0.23597514629364014
1615525879946323000,1.113322998046875,-0.093963623046875,0.41811633110046387,0.015376582741737366
1615525879953154600,1.120154541015625,-0.14172935485839844,-0.08607602119445801,0.34720978140830994
1615525879967207000,1.13420703125,-0.09721755981445312,-0.4883425235748291,0.3618265390396118
1615525879974522600,1.141522705078125,-0.08379459381103516,-0.46627140045166016,0.3523251414299011
1615525879988784000,1.1557841796875,0.02120685577392578,-0.13314151763916016,0.3496231734752655
1615525879994461400,1.16146142578125,-0.1699972152709961,0.5842556953430176,0.3012951612472534
1615525880004461600,1.171461669921875,-0.40549468994140625,1.3161044120788574,-0.053106889128685
1615525880015197200,1.182197265625,-0.40549468994140625,1.3161044120788574,-0.053106889128685
1615525880020798000,1.1877978515625,-0.4862480163574219,0.7110233306884766,-0.12013532221317291
1615525880030797800,1.1977978515625,-0.1991739273071289,0.49915575981140137,0.11405116319656372
1615525880042439200,1.209439208984375,-0.1991739273071289,0.49915575981140137,0.11405116319656372
1615525880053809000,1.220808837890625,-0.04819679260253906,-0.5047752857208252,-0.023036152124404907
1615525880063808800,1.230808837890625,-0.1576833724975586,-0.21369004249572754,-0.14764103293418884
1615525880068948700,1.23594873046875,-0.1576833724975586,-0.21369004249572754,-0.14764103293418884
1615525880074546000,1.2415458984375,-0.17188453674316406,0.2503538131713867,-0.1617690622806549
1615525880084546000,1.251546142578125,-0.1486186981201172,0.4467892646789551,-0.12101255357265472
1615525880095276800,1.26227685546875,-0.1486186981201172,0.4467892646789551,-0.12101255357265472
1615525880100914400,1.26791455078125,-0.11486053466796875,0.45571446418762207,0.228186696767807
1615525880110914300,1.277914306640625,-0.016785621643066406,0.43657398223876953,0.33107835054397583
1615525880121648000,1.288648193359375,-0.016785621643066406,0.43657398223876953,0.33107835054397583
1615525880125983000,1.29298291015625,-0.016516685485839844,0.435882568359375,0.3306136429309845
1615525880135982800,1.30298291015625,-0.029831886291503906,0.41407346725463867,0.2853720784187317
1615525880143168000,1.31016796875,-0.029831886291503906,0.41407346725463867,0.2853720784187317
1615525880153140000,1.320139892578125,-0.2488536834716797,0.4012298583984375,0.21223890781402588
1615525880163139800,1.330139892578125,-0.27978515625,0.5809836387634277,0.105986088514328
1615525880168734700,1.335734619140625,-0.27978515625,0.5809836387634277,0.105986088514328
1615525880176382000,1.3433818359375,-0.23085498809814453,0.5158944129943848,0.13471564650535583
1615525880186381800,1.3533818359375,-0.21047687530517578,0.5078375339508057,0.08142551779747009
1615525880193642500,1.360642578125,-0.21047687530517578,0.5078375339508057,0.08142551779747009
1615525880202743600,1.36974365234375,-0.15291786193847656,0.39272356033325195,0.16672641038894653
1615525880212743400,1.379743408203125,-0.12242698669433594,0.15335631370544434,0.257024347782135
1615525880220019700,1.387019775390625,-0.12242698669433594,0.15335631370544434,0.257024347782135
1615525880224283100,1.391283203125,-0.19890785217285156,0.45476245880126953,0.23736965656280518
1615525880234283300,1.401283203125,-0.19752120971679688,0.44971513748168945,0.2509597837924957
1615525880246697700,1.41369775390625,-0.19752120971679688,0.44971513748168945,0.2509597837924957
1615525880250293800,1.417293701171875,-0.23079872131347656,0.4011988639831543,0.10236409306526184
1615525880260294000,1.4272939453125,-0.26206111907958984,0.2683372497558594,-0.10360927879810333
1615525880272593400,1.439593505859375,-0.26206111907958984,0.2683372497558594,-0.10360927879810333
1615525880282827800,1.449827880859375,-0.26177215576171875,0.0378265380859375,-0.047200143337249756
1615525880292827600,1.45982763671875,-0.1982440948486328,0.13078904151916504,-0.05945989489555359
1615525880300050200,1.46705029296875,-0.1982440948486328,0.13078904151916504,-0.05945989489555359
1615525880304532000,1.471531982421875,-0.1596841812133789,0.3312244415283203,0.27077361941337585
1615525880314531800,1.48153173828125,-0.18888473510742188,0.38729357719421387,0.29641836881637573
1615525880325940200,1.492940185546875,-0.18888473510742188,0.38729357719421387,0.29641836881637573
1615525880330824200,1.49782421875,-0.15511322021484375,0.4345700740814209,0.3915770947933197
1615525880340824000,1.507823974609375,-0.18481826782226562,0.6452665328979492,0.28075435757637024
1615525880352281600,1.519281494140625,-0.18481826782226562,0.6452665328979492,0.28075435757637024
1615525880356176400,1.52317626953125,-0.18435955047607422,0.6440799236297607,0.28042104840278625
1615525880366176500,1.533176513671875,-0.24531269073486328,1.2227160930633545,0.0315682590007782
1615525880373373000,1.540373046875,-0.24531269073486328,1.2227160930633545,0.0315682590007782
1615525880383340500,1.550340576171875,-0.3108367919921875,0.8326404094696045,-0.05615648627281189
1615525880393340700,1.560340576171875,-0.2066364288330078,0.2552835941314697,0.10275252163410187
1615525880398934300,1.565934326171875,-0.2066364288330078,0.2552835941314697,0.10275252163410187
1615525880407016700,1.5740166015625,-0.18650054931640625,-0.4585390090942383,0.167757049202919
1615525880417016800,1.584016845703125,-0.2565746307373047,-0.5748927593231201,0.22240795195102692
1615525880423430700,1.5904306640625,-0.2565746307373047,-0.5748927593231201,0.22240795195102692
1615525880433398800,1.600398681640625,-0.07536697387695312,0.634549617767334,0.21144230663776398
1615525880443399000,1.61039892578125,-0.1793346405029297,0.8083767890930176,0.1738492250442505
1615525880449802800,1.616802734375,-0.1793346405029297,0.8083767890930176,0.1738492250442505
1615525880454480100,1.621480224609375,-0.3129081726074219,0.8645360469818115,0.15924042463302612
1615525880464480000,1.63147998046875,-0.3192129135131836,0.7492787837982178,0.18453341722488403
1615525880476956400,1.643956298828125,-0.3192129135131836,0.7492787837982178,0.18453341722488403
1615525880481337600,1.648337646484375,-0.2565040588378906,0.8007588386535645,0.26073944568634033
1615525880491337700,1.658337646484375,-0.030394554138183594,1.5553507804870605,0.5047736763954163
1615525880500249900,1.667249755859375,-0.030394554138183594,1.5553507804870605,0.5047736763954163
1615525880505887000,1.672886962890625,-0.5200614929199219,0.6374077796936035,-0.15975698828697205
1615525880515886800,1.682886962890625,-0.5707302093505859,-0.1564939022064209,-0.30669352412223816
1615525880524731600,1.691731689453125,-0.5707302093505859,-0.1564939022064209,-0.30669352412223816
1615525880531760000,1.698760009765625,-0.20821666717529297,0.03403449058532715,0.13740940392017365
1615525880541760300,1.70876025390625,-0.22133445739746094,0.1981961727142334,0.23873905837535858
1615525880549884700,1.716884765625,-0.22133445739746094,0.1981961727142334,0.23873905837535858
1615525880557327400,1.724327392578125,-0.16701030731201172,0.39963364601135254,0.4910840392112732
1615525880567327200,1.7343271484375,-0.16837596893310547,0.5100634098052979,0.5617572665214539
1615525880573574100,1.74057421875,-0.16837596893310547,0.5100634098052979,0.5617572665214539
1615525880583038000,1.750037841796875,-0.32631587982177734,0.94559645652771,0.4484703540802002
1615525880597720600,1.764720458984375,-0.30701637268066406,0.5429489612579346,0.13427461683750153
1615525880603593200,1.77059326171875,-0.24425220489501953,-0.23415422439575195,0.22471478581428528
1615525880613593300,1.78059326171875,-0.0740671157836914,-0.3449578285217285,0.044958941638469696
1615525880620365800,1.78736572265625,-0.0740671157836914,-0.3449578285217285,0.044958941638469696
1615525880626988500,1.793988525390625,-0.25185585021972656,0.75482177734375,0.0825439989566803
1615525880641439000,1.80843896484375,-0.24783611297607422,0.7441785335540771,0.0771966427564621
1615525880646889200,1.81388916015625,-0.2651214599609375,0.8398516178131104,0.10584698617458344
1615525880656889000,1.82388916015625,-0.26277637481689453,0.8337509632110596,0.09841419756412506
1615525880663649300,1.830649169921875,-0.26277637481689453,0.8337509632110596,0.09841419756412506
1615525880674484700,1.841484619140625,-0.3147754669189453,0.5446999073028564,0.23874592781066895
1615525880684484600,1.851484619140625,-0.2651195526123047,0.5401103496551514,0.23801541328430176
1615525880689975300,1.856975341796875,-0.2651195526123047,0.5401103496551514,0.23801541328430176
1615525880694703600,1.86170361328125,-0.2695121765136719,0.8886208534240723,0.07974953204393387
1615525880704703500,1.871703369140625,-0.21619033813476562,0.8278851509094238,0.1289670169353485
1615525880716353300,1.883353271484375,-0.21619033813476562,0.8278851509094238,0.1289670169353485
1615525880721052000,1.888052001953125,-0.17760944366455078,0.28127598762512207,0.09053878486156464
1615525880731051800,1.8980517578125,-0.22359180450439453,0.20301318168640137,0.08094809949398041
1615525880743104800,1.910104736328125,-0.22359180450439453,0.20301318168640137,0.08094809949398041
1615525880753686500,1.9206865234375,-0.3046579360961914,0.3986012935638428,0.23762261867523193
1615525880763686700,1.930686767578125,-0.28511619567871094,0.5367875099182129,0.3308805823326111
1615525880770083300,1.937083251953125,-0.28511619567871094,0.5367875099182129,0.3308805823326111
1615525880774840600,1.941840576171875,-0.22733783721923828,0.5120463371276855,0.46425387263298035
1615525880784840700,1.9518408203125,-0.20801162719726562,0.4259684085845947,0.3611348867416382
1615525880796371000,1.963370849609375,-0.20801162719726562,0.4259684085845947,0.3611348867416382
1615525880801131500,1.968131591796875,-0.23641014099121094,0.487346887588501,0.1691952794790268
1615525880811131600,1.978131591796875,-0.26670265197753906,0.4871399402618408,0.1290067732334137
1615525880822730500,1.98973046875,-0.26670265197753906,0.4871399402618408,0.1290067732334137
1615525880826488300,1.99348828125,-0.26640796661376953,0.48636603355407715,0.1288767158985138
1615525880836488200,2.00348828125,-0.2046213150024414,0.27725672721862793,0.1251698136329651
1615525880844236800,2.01123681640625,-0.2046213150024414,0.27725672721862793,0.1251698136329651
1615525880853369600,2.02036962890625,-0.2229471206665039,0.3279101848602295,0.15992680191993713
1615525880863369700,2.03036962890625,-0.3505363464355469,0.6445424556732178,0.11833499372005463
1615525880869367800,2.036367919921875,-0.3505363464355469,0.6445424556732178,0.11833499372005463
1615525880877491500,2.044491455078125,-0.28790950775146484,0.6868727207183838,0.07501126825809479
1615525880887491300,2.0544912109375,-0.27456092834472656,0.5511348247528076,0.13823840022087097
1615525880894807000,2.06180712890625,-0.27456092834472656,0.5511348247528076,0.13823840022087097
1615525880903812900,2.070812744140625,-0.1595897674560547,0.33094167709350586,0.17720045149326324
1615525880913813000,2.08081298828125,-0.15842914581298828,0.3281722068786621,0.1712988317012787
1615525880920243500,2.087243408203125,-0.16321754455566406,0.31859540939331055,0.2622784674167633
1615525880925366500,2.092366455078125,-0.2587604522705078,0.36110496520996094,0.2905786633491516
1615525880935366700,2.10236669921875,-0.3132791519165039,0.4733164310455322,0.20779724419116974
1615525880943937500,2.1109375,-0.3132791519165039,0.4733164310455322,0.20779724419116974
1615525880956074500,2.123074462890625,-0.2518119812011719,0.46307897567749023,0.296553373336792
1615525880968521200,2.135521240234375,-0.2346792221069336,0.6570389270782471,0.23633593320846558
1615525880976362500,2.143362548828125,-0.2573671340942383,0.7878727912902832,0.18181289732456207
1615525880986362600,2.153362548828125,-0.2168102264404297,0.8444056510925293,0.21216817200183868
1615525880995209500,2.16220947265625,-0.2168102264404297,0.8444056510925293,0.21216817200183868
1615525881002702600,2.16970263671875,-0.24073123931884766,0.5762569904327393,0.22070129215717316
1615525881012702700,2.17970263671875,-0.24897003173828125,0.5682468414306641,0.2489851415157318
1615525881020817000,2.18781689453125,-0.24897003173828125,0.5682468414306641,0.2489851415157318
1615525881027246000,2.19424609375,-0.25796031951904297,0.7392899990081787,0.24091684818267822
1615525881037246000,2.204245849609375,-0.25766658782958984,0.7389013767242432,0.23488749563694
1615525881044498400,2.21149853515625,-0.25766658782958984,0.7389013767242432,0.23488749563694
1615525881053560800,2.220560791015625,-0.20084381103515625,0.7071497440338135,0.31961527466773987
1615525881068182800,2.235182861328125,-0.2157421112060547,0.541085958480835,0.3462955951690674
1615525881074530000,2.241530029296875,-0.245025634765625,0.504188060760498,0.2749381959438324
1615525881084530200,2.2515302734375,-0.24446868896484375,0.5026636123657227,0.27567923069000244
1615525881090396000,2.25739599609375,-0.24446868896484375,0.5026636123657227,0.27567923069000244
1615525881098688000,2.26568798828125,-0.33573436737060547,0.7763113975524902,0.1281590461730957
1615525881111868000,2.278867919921875,-0.34113502502441406,0.6150367259979248,0.0817125141620636
1615525881117315300,2.2843154296875,-0.3430662155151367,0.6200048923492432,0.08365020155906677
1615525881127315200,2.294315185546875,-0.2874727249145508,0.2752344608306885,0.2583767771720886
1615525881134122500,2.30112255859375,-0.2874727249145508,0.2752344608306885,0.2583767771720886
1615525881144418300,2.311418212890625,-0.25861072540283203,-0.021968364715576172,0.20497941970825195
1615525881154418400,2.32141845703125,-0.24466705322265625,0.014575481414794922,0.2024497538805008
1615525881160914700,2.327914794921875,-0.24466705322265625,0.014575481414794922,0.2024497538805008
1615525881165593300,2.33259326171875,-0.28285980224609375,0.10528278350830078,0.1925714612007141
1615525881175593200,2.34259326171875,-0.24074363708496094,0.3010365962982178,0.1392928808927536
1615525881186343700,2.35334375,-0.24074363708496094,0.3010365962982178,0.1392928808927536
1615525881191423700,2.358423828125,-0.2835216522216797,0.5635795593261719,0.29701679944992065
1615525881201423600,2.368423583984375,-0.28960132598876953,0.7370798587799072,0.276125967502594
1615525881212752000,2.379751953125,-0.28960132598876953,0.7370798587799072,0.276125967502594
1615525881217098200,2.38409814453125,-0.28905296325683594,0.7357172966003418,0.27572059631347656
1615525881227098000,2.39409814453125,-0.3038482666015625,1.0845208168029785,0.27784255146980286
1615525881233441300,2.400441162109375,-0.3038482666015625,1.0845208168029785,0.27784255146980286
1615525881236216800,2.403216796875,-0.30319690704345703,1.0828864574432373,0.27742183208465576
1615525881246216700,2.413216796875,-0.19791698455810547,1.1218795776367188,0.4096364378929138
1615525881254214700,2.421214599609375,-0.19791698455810547,1.1218795776367188,0.4096364378929138
1615525881266434300,2.433434326171875,-0.2058858871459961,0.6703019142150879,0.2857704162597656
1615525881277505500,2.444505615234375,-0.2120838165283203,0.5540759563446045,0.244284987449646
1615525881284186600,2.4511865234375,-0.28468990325927734,0.4027712345123291,0.16423019766807556
1615525881298300200,2.465300048828125,-0.30895519256591797,0.5039901733398438,0.10905176401138306
1615525881303852800,2.470852783203125,-0.37202930450439453,0.6017098426818848,0.06334245204925537
1615525881313852700,2.480852783203125,-0.3641204833984375,0.6393873691558838,0.08910730481147766
1615525881321781500,2.488781494140625,-0.3641204833984375,0.6393873691558838,0.08910730481147766
1615525881328737800,2.49573779296875,-0.36501502990722656,0.6417100429534912,0.08901730179786682
1615525881342019000,2.50901904296875,-0.35599422454833984,0.4133148193359375,0.18951019644737244
1615525881347434200,2.514434326171875,-0.35686397552490234,0.415508508682251,0.19005101919174194
1615525881357434000,2.52443408203125,-0.2243480682373047,0.5631453990936279,0.3249845504760742
1615525881364623600,2.53162353515625,-0.2243480682373047,0.5631453990936279,0.3249845504760742
1615525881373800200,2.54080029296875,-0.2686481475830078,0.5278725624084473,0.297310471534729
1615525881383800300,2.55080029296875,-0.2784461975097656,0.43276000022888184,0.24385973811149597
1615525881390975700,2.557975830078125,-0.2784461975097656,0.43276000022888184,0.24385973811149597
1615525881395610400,2.5626103515625,-0.3261241912841797,0.2646627426147461,0.4108211398124695
1615525881405610500,2.572610595703125,-0.19867897033691406,0.31954240798950195,0.18232613801956177
1615525881414254600,2.581254638671875,-0.19867897033691406,0.31954240798950195,0.18232613801956177
1615525881425908700,2.59290869140625,-0.3162984848022461,0.6880824565887451,0.3632790148258209
1615525881438526000,2.60552587890625,-0.32031726837158203,0.7343273162841797,0.1960001289844513
1615525881444768300,2.611768310546875,-0.3355417251586914,0.8710055351257324,0.25802698731422424
1615525881458458400,2.625458251953125,-0.3746490478515625,0.8926713466644287,0.3101239502429962
1615525881464309200,2.631309326171875,-0.1955127716064453,0.4023864269256592,0.32423165440559387
1615525881474309400,2.641309326171875,-0.1992511749267578,0.41345930099487305,0.30809593200683594
1615525881480649000,2.64764892578125,-0.1992511749267578,0.41345930099487305,0.30809593200683594
1615525881485836000,2.6528359375,0.1360616683959961,-0.03213763236999512,0.1639941930770874
1615525881495836000,2.6628359375,0.14500808715820312,-0.051406145095825195,0.12218362092971802
1615525881506483500,2.6734833984375,0.14500808715820312,-0.051406145095825195,0.12218362092971802
1615525881514812000,2.68181201171875,-0.24117469787597656,0.48842620849609375,0.30806437134742737
1615525881529516300,2.696516357421875,-0.13984203338623047,1.0497560501098633,0.21684303879737854
1615525881537998300,2.704998291015625,-0.35500621795654297,1.1572387218475342,0.2619600296020508
1615525881547998500,2.71499853515625,-0.5183725357055664,1.50148606300354,0.10250335931777954
1615525881554430000,2.721429931640625,-0.5183725357055664,1.50148606300354,0.10250335931777954
1615525881564426200,2.73142626953125,-0.4893379211425781,1.2160212993621826,0.250876784324646
1615525881574426000,2.741426025390625,-0.3399639129638672,0.39806532859802246,0.3329206109046936
1615525881580848600,2.7478486328125,-0.3399639129638672,0.39806532859802246,0.3329206109046936
1615525881586879500,2.75387939453125,-0.3400125503540039,0.018047809600830078,0.41298985481262207
1615525881596879400,2.76387939453125,-0.2700490951538086,-0.12953662872314453,0.6498849391937256
1615525881604879400,2.77187939453125,-0.2700490951538086,-0.12953662872314453,0.6498849391937256
1615525881614048300,2.78104833984375,-0.20987892150878906,0.4672672748565674,0.06129121780395508
1615525881624048000,2.791048095703125,-0.21967315673828125,0.8250434398651123,0.3363723158836365
1615525881631247400,2.798247314453125,-0.21967315673828125,0.8250434398651123,0.3363723158836365
1615525881635852500,2.8028525390625,-0.018047332763671875,0.9865617752075195,0.2928546667098999
1615525881645852400,2.812852294921875,-0.12334156036376953,0.7813184261322021,0.2141799032688141
1615525881657048300,2.82404833984375,-0.12334156036376953,0.7813184261322021,0.2141799032688141
1615525881662390300,2.829390380859375,-0.3860969543457031,1.0383527278900146,0.28558847308158875
1615525881672390400,2.839390380859375,-0.3960714340209961,1.0635652542114258,0.29086610674858093
1615525881683488000,2.850488037109375,-0.2907266616821289,0.8911828994750977,0.11848363280296326
1615525881687942000,2.85494189453125,-0.2902803421020508,0.8900418281555176,0.11828052997589111
